,pin,place,state,latitude,longitude,accuracy
8356,713209,M G Avenue,Rajasthan,23.4621,87.5753,0.0
8357,713210,V K Nagar,Rajasthan,23.4621,87.5753,0.0
8358,713215,Durgapur Chemical,West Bengal,23.4621,87.5753,0.0
8359,713301,S B Gorai Road,West Bengal,23.6306,87.1196,0.0
8360,713303,Ushagram,West Bengal,23.6306,87.1196,0.0
8361,713304,Hill View,West Bengal,23.6306,87.1196,0.0
8362,713321,Andal,West Bengal,23.6,87.2,4.0
8363,713322,Bahula,West Bengal,23.6,87.2,0.0
8364,713323,Ballavpur,West Bengal,23.6,87.2,0.0
8365,713325,Santinagar,West Bengal,23.6,87.2,0.0
8366,713326,Choto Dighari,West Bengal,23.6,87.2,0.0
8367,713330,Charanpur,West Bengal,23.7333,87.05,4.0
8368,713331,Chittaranjan,West Bengal,23.8667,86.8667,4.0
8369,713332,Debchand Nagar,West Bengal,23.68,86.9233,0.0
8370,713333,Disergarh,West Bengal,23.6833,86.8333,4.0
8371,713334,Domohan Bazar,West Bengal,23.68,86.9233,0.0
8372,713335,Hindustan Cable,West Bengal,23.68,86.9233,0.0
8373,713336,Jamuriahat,West Bengal,23.68,86.9233,0.0
8374,713337,Jaykaynagar,West Bengal,23.6833,86.9833,4.0
8375,713338,Kajoragram,West Bengal,23.68,86.9233,0.0
8376,713339,Kalipahari,West Bengal,23.4333,86.8833,4.0
8377,713340,Kalla Cent Hospital,West Bengal,23.7167,87.2833,0.0
8378,713341,Kanyapur,West Bengal,23.7167,87.2833,0.0
8379,713342,Kendra,West Bengal,23.7167,87.2833,0.0
8380,713343,Kendua,West Bengal,23.7167,87.2833,0.0
8381,713344,Nandi,West Bengal,23.7167,87.2833,0.0
8382,713345,Oyaria,West Bengal,23.7167,87.2833,0.0
8383,713346,Pandaveswar,West Bengal,23.7167,87.2833,4.0
8384,713347,Karsuli Bazar,West Bengal,23.7167,87.2833,0.0
8385,713357,Salanpur,West Bengal,23.7667,86.8833,4.0
8386,713358,Searsol Rajbari,West Bengal,23.7667,86.8833,0.0
8387,713359,Neamatpur,West Bengal,23.7667,86.8833,0.0
8388,713362,Toposi,West Bengal,23.7583,87.05,0.0
8389,713363,Ukhra,West Bengal,23.7583,87.05,0.0
8390,713364,Rupnarayanpur Bazar,West Bengal,23.7583,87.05,0.0
8391,713366,Barabani,West Bengal,23.7333,87.0167,4.0
8392,713367,Baradhemo,West Bengal,23.7583,87.05,0.0
8393,713368,Churulia,West Bengal,23.7833,87.0833,4.0
8394,713369,Kalyaneswari,West Bengal,23.7583,87.05,0.0
8395,713370,Niramay Sanatorium,West Bengal,22.9361,88.2319,0.0
8396,713371,Mithani,West Bengal,22.9361,88.2319,0.0
8397,713372,Radhanagar Rly Colony,West Bengal,22.9361,88.2319,0.0
8398,713376,Dhandadihi,West Bengal,22.9361,88.2319,0.0
8399,713377,Gour Bazar,West Bengal,22.9361,88.2319,0.0
8400,713378,Haripur,West Bengal,22.9361,88.2319,4.0
8401,713379,Jemahari,West Bengal,22.9361,88.2319,0.0
8402,713380,Kendra,West Bengal,23.6306,87.1196,0.0
8403,713381,Nutandanga,West Bengal,23.6306,87.1196,0.0
8404,713382,Parascole,West Bengal,23.6306,87.1196,0.0
8405,713383,Satgram,West Bengal,23.6306,87.1196,0.0
8406,713384,Parasea,West Bengal,23.6306,87.1196,0.0
8407,713385,Landoha,West Bengal,23.6306,87.1196,0.0
8408,713387,Nadiha,West Bengal,23.6306,87.1196,0.0
8409,713401,Ajhapur,West Bengal,23.2056,88.0167,0.0
8410,713402,Arjunpur Bdn,West Bengal,23.2056,88.0167,0.0
8411,713404,Chakdighi,West Bengal,23.2056,88.0167,0.0
8412,713405,Dhatrigram,West Bengal,23.2056,88.0167,0.0
8413,713406,Galsi,West Bengal,23.3333,87.7,4.0
8414,713408,Jamalpur,West Bengal,23.0667,87.9833,4.0
8415,713409,Kalna Court,West Bengal,23.2167,88.3667,0.0
8416,713420,Panagarh,West Bengal,23.45,87.4333,4.0
8417,713421,Raina,West Bengal,23.2083,87.7917,0.0
8418,713422,Satgachia,West Bengal,23.2667,88.1333,4.0
8419,713423,Sehara,West Bengal,23.0833,87.8167,4.0
8420,713426,Mandalgram,West Bengal,23.2083,87.7917,0.0
8421,713427,Uchalon,West Bengal,23.0333,87.7833,4.0
8422,713428,Adrahati,West Bengal,23.2083,87.7917,0.0
8423,713431,Bakta,West Bengal,23.2071,87.8881,0.0
8424,713433,Ura,West Bengal,23.2071,87.8881,0.0
8425,713434,Nibhuji Bazar,West Bengal,23.2071,87.8881,0.0
8426,713501,Bagnapara,West Bengal,24.2333,87.6833,0.0
8427,713502,Dainhat,West Bengal,24.2333,87.6833,0.0
8428,713512,Narayanpur,West Bengal,24.2333,87.6833,4.0
8429,713515,Gangatikuri,West Bengal,24.2333,87.6833,0.0
8430,713516,Panuhat,West Bengal,24.2333,87.6833,0.0
8431,713518,Khajurdihi,West Bengal,24.2333,87.6833,0.0
8432,721101,Tantigeria,West Bengal,22.484,87.4703,0.0
8433,721121,Amlagora,West Bengal,22.8333,87.3333,4.0
8434,721122,Anandapur,West Bengal,22.8333,87.3333,0.0
8435,721134,Power Project,West Bengal,22.3,87.5,0.0
8436,721136,Lowada,West Bengal,22.45,87.6167,4.0
8437,721137,Machada,West Bengal,22.3,87.5,0.0
8438,721138,Nayagram,West Bengal,22.0333,87.1833,4.0
8439,721139,Panskura,West Bengal,22.4167,87.7,4.0
8440,721140,Pingla,West Bengal,22.5347,87.4823,0.0
8441,721141,Ramgarh,West Bengal,22.7,87.0667,4.0
8442,721142,Ramtarakhat,West Bengal,22.5347,87.4823,0.0
8443,721144,Sabong,West Bengal,22.5347,87.4823,0.0
8444,721145,Salua,West Bengal,22.6386,88.4458,4.0
8445,721146,Sekandari,West Bengal,22.5347,87.4823,0.0
8446,721147,Salbani,West Bengal,22.6333,87.3333,4.0
8447,721148,Rohini,West Bengal,22.1667,87.0833,4.0
8448,721149,Madpur,West Bengal,22.5347,87.4823,0.0
8449,721150,Keshpur,West Bengal,22.484,87.4703,0.0
8450,721152,Panskura R S,West Bengal,22.484,87.4703,0.0
8451,721155,Jalchak,West Bengal,22.484,87.4703,0.0
8452,721156,Marhtala,West Bengal,22.484,87.4703,0.0
8453,721157,Hoomgarh,West Bengal,22.484,87.4703,0.0
8454,721158,Baishnabchak,West Bengal,22.484,87.4703,0.0
8455,721160,Radhamohanpur,West Bengal,22.484,87.4703,0.0
8456,722101,Feeder Road,West Bengal,23.1119,87.0619,0.0
8457,722102,Kenduadihi,West Bengal,23.1119,87.0619,0.0
8458,722122,Lalbandh,West Bengal,23.1119,87.0619,0.0
8459,722132,Chatna,West Bengal,23.1119,87.0619,0.0
8460,722134,Garh Raipur,West Bengal,23.1119,87.0619,0.0
8461,722135,Gorabari,West Bengal,23.1119,87.0619,0.0
8462,722137,Jhanti Pahari,West Bengal,23.1119,87.0619,0.0
8463,722138,Joypur,West Bengal,23.1119,87.0619,0.0
8464,722139,Kenjakura,West Bengal,23.1119,87.0619,0.0
8465,722142,Maliara,West Bengal,23.4833,87.2167,4.0
8466,722144,Onda,West Bengal,23.1333,87.2,4.0
8467,722145,Peardola,West Bengal,23.1611,87.0667,0.0
8468,722146,Rajagram,West Bengal,23.1611,87.0667,0.0
8469,722147,Ramesagar,West Bengal,23.1611,87.0667,0.0
8470,722148,Ranibandh,West Bengal,22.8667,86.7833,4.0
8471,722149,Sabrakone,West Bengal,23.1611,87.0667,0.0
8472,722150,Sarenga,West Bengal,22.7667,87.0333,4.0
8473,722152,Taldangra,West Bengal,23.0333,87.1,4.0
8474,722154,Galia,West Bengal,23.075,87.0583,0.0
8475,722155,Kesiakole,West Bengal,23.075,87.0583,0.0
8476,722156,Panchmura,West Bengal,22.9667,87.1667,4.0
8477,722158,Saltora,West Bengal,23.5333,86.9333,4.0
8478,722159,Kamalpur,West Bengal,23.075,87.0583,0.0
8479,722201,Akui,West Bengal,23.15,87.6167,0.0
8480,722204,Hatasuria,West Bengal,23.15,87.6167,0.0
8481,722205,Indas,West Bengal,23.15,87.6167,4.0
8482,722206,Patrasayer,West Bengal,23.15,87.6167,0.0
8483,722208,Pakhanna,West Bengal,23.15,87.6167,0.0
8484,731101,Pranabanandapalli,West Bengal,23.4919,87.5673,0.0
8485,731102,Hatjan Bazar,West Bengal,23.4919,87.5673,0.0
8486,731103,Barabagan,West Bengal,23.4919,87.5673,0.0
8487,731121,Abinashpur,West Bengal,23.8,87.3833,0.0
8488,731123,Dubrajpur,West Bengal,23.8,87.3833,4.0
8489,731124,Hetampur Rajbati,West Bengal,23.8,87.3833,0.0
8490,731126,Karidhya,West Bengal,23.8,87.3833,0.0
8491,731127,Mohammad Bazar,West Bengal,23.8,87.3833,0.0
8492,731128,Giridanga,West Bengal,23.8,87.3833,0.0
8493,731130,Rajnagar,West Bengal,23.95,87.3167,4.0
8494,731131,Tantipara,West Bengal,23.9167,87.3417,0.0
8495,731132,Township,West Bengal,23.9167,87.3417,0.0
8496,731134,Bakreswar,West Bengal,23.8833,87.3667,4.0
8497,731136,Baidyanathpur,West Bengal,23.9167,87.3417,0.0
8498,731137,Nagari,West Bengal,23.9167,87.3417,0.0
8499,731138,Paigara,West Bengal,23.9167,87.3417,0.0
8500,731139,Patadanga,West Bengal,23.9167,87.3417,0.0
8501,731140,Panchhiara,West Bengal,22.3342,88.2025,0.0
8502,731141,Nabasan,West Bengal,22.3342,88.2025,4.0
8503,731143,Gargaria,West Bengal,22.3342,88.2025,0.0
8504,731145,Deucha,West Bengal,22.3342,88.2025,0.0
8505,731146,Itagaria,West Bengal,22.3342,88.2025,0.0
8506,731214,Llam Bazar,West Bengal,23.9833,87.7667,0.0
8507,731216,Mallarpur,West Bengal,23.9833,87.7667,0.0
8508,731217,Margram,West Bengal,23.9833,87.7667,0.0
8509,731218,Mayureswar,West Bengal,23.9833,87.7667,4.0
8510,731220,Nalhati,West Bengal,24.3,87.8167,4.0
8511,731221,Paikar,West Bengal,24.3,87.8167,0.0
8512,731222,Rajgaon,West Bengal,24.3,87.8167,0.0
8513,731224,Rampurhat Railpur,West Bengal,24.3,87.8167,0.0
8514,731233,Chandipur Tarapith,West Bengal,23.95,87.6667,0.0
8515,731234,Sainthia,West Bengal,23.95,87.6667,4.0
8516,731237,Lohapur,West Bengal,23.95,87.6667,0.0
8517,731238,Chatra Birbhum,West Bengal,23.95,87.6667,0.0
8518,731239,Narayanpur (Birbhum),West Bengal,23.95,87.6667,0.0
8519,731240,Bahiri,West Bengal,22.9667,88.7833,0.0
8520,731241,Chandpara,West Bengal,22.9667,88.7833,4.0
8521,731243,Nalhati Township,West Bengal,22.9667,88.7833,0.0
8522,731247,Chawhatta,West Bengal,22.9667,88.7833,0.0
8523,731250,Mahula,West Bengal,23.8,88.0083,0.0
8524,731253,Bagdola,West Bengal,23.8,88.0083,0.0
8525,731255,Panchsowa,West Bengal,23.8,88.0083,0.0
8526,731284,Hatia,West Bengal,23.8,88.0083,0.0
8527,731301,Chandidas Nanoor,West Bengal,23.8333,87.8167,0.0
8528,731303,Labpur,West Bengal,23.8333,87.8167,4.0
8529,731304,Bagdowara,West Bengal,23.8333,87.8167,0.0
8530,734101,Darjeeling Bazar,West Bengal,27.05,88.275,0.0
8531,734103,North Point,West Bengal,27.05,88.275,0.0
8532,734104,Jalapahar,West Bengal,27.0167,88.2667,4.0
8533,734105,Lebong,West Bengal,27.0833,88.2833,4.0
8534,734203,Domaram Busty,West Bengal,26.9222,88.2667,0.0
8535,734204,Dow Hill,West Bengal,26.9222,88.2667,0.0
8536,734213,Lopchu,West Bengal,26.8667,88.2167,0.0
8537,734214,Mirik,West Bengal,26.9,88.1667,4.0
8538,734215,Nagrispur,West Bengal,26.8667,88.2167,0.0
8539,734216,Pokhriabong,West Bengal,26.8667,88.2167,0.0
8540,734217,Pankhabari,West Bengal,26.8333,88.2667,4.0
8541,734218,Phuguri,West Bengal,26.8667,88.2167,0.0
8542,734222,Takdah,West Bengal,27.0333,88.3667,4.0
8543,734226,Rangli Rangliot,West Bengal,27.0333,88.3667,0.0
8544,734301,Kalimpong,West Bengal,27.15,88.6167,0.0
8545,734311,Pedong,West Bengal,27.15,88.6167,4.0
8546,734313,Mangpoo,West Bengal,27.15,88.6167,0.0
8547,734314,Algarah,West Bengal,27.15,88.6167,0.0
8548,734316,Topkhana,West Bengal,27.15,88.6167,0.0
8549,734401,Seyoke Road,West Bengal,26.6708,88.3208,0.0
8550,734403,Pradhannagar,West Bengal,26.6708,88.3208,0.0
8551,734404,Lake Town,West Bengal,26.6708,88.3208,0.0
8552,734405,Saktigarh,West Bengal,23.2167,87.9667,0.0
8553,734421,A P Bagdogra,West Bengal,26.7,88.3056,0.0
8554,734422,Bagdogra,West Bengal,26.7,88.3167,4.0
8555,734426,Kamalabagan,West Bengal,26.7,88.3056,0.0
8556,734428,Matigara,West Bengal,26.7167,88.3833,4.0
8557,734429,Naksalbari,West Bengal,26.6833,88.2167,4.0
8558,734430,North Bengal University,West Bengal,26.5833,88.3667,0.0
8559,734431,Sahabad,West Bengal,26.5833,88.3667,0.0
8560,734433,Kadamtala (Darjeeling),West Bengal,26.5833,88.3667,0.0
8561,734434,Phansidewa,West Bengal,26.5833,88.3667,4.0
8562,734435,Mahanada Project,West Bengal,26.5833,88.3667,0.0
8563,734501,Bagrakote,West Bengal,26.87,88.325,0.0
8564,734502,Gairibas,West Bengal,26.87,88.325,0.0
8565,735101,Jalpaiguri,West Bengal,26.5167,88.7333,4.0
8566,735102,Engineering College,West Bengal,26.5167,88.7333,0.0
8567,735121,Danguajhar,West Bengal,26.3333,88.7667,0.0
8568,735122,Haldibari,West Bengal,26.3333,88.7667,4.0
8569,735132,Pandapra Kalibari,West Bengal,26.425,88.75,0.0
8570,735135,Kamarvita,West Bengal,26.425,88.75,0.0
8571,735138,Chaulhati,West Bengal,26.425,88.75,0.0
8572,735139,Mandalghat,West Bengal,26.425,88.75,0.0
8573,735140,Goralbari,West Bengal,26.425,88.75,0.0
8574,735201,Ambari Bagan,West Bengal,26.875,88.7667,0.0
8575,735202,Banarhat,West Bengal,26.875,88.7667,0.0
8576,735205,Carron,West Bengal,26.875,88.7667,0.0
8577,735206,Chalsa,West Bengal,26.8833,88.7833,4.0
8578,735207,Chamurchi,West Bengal,26.875,88.7667,0.0
8579,735208,Dalsingpara,West Bengal,26.875,88.7667,0.0
8580,735209,Dam Dim,West Bengal,26.8667,88.75,4.0
8581,735210,Dhupgrui,West Bengal,26.6611,89.3333,0.0
8582,735211,Falakata,West Bengal,26.5333,89.2,4.0
8583,735213,Gopal Bagan,West Bengal,26.6611,89.3333,0.0
8584,735214,Hamiltonganj,West Bengal,26.6611,89.3333,0.0
8585,735215,Hasimara,West Bengal,26.75,89.35,4.0
8586,735216,Jateswar,West Bengal,26.6611,89.3333,0.0
8587,735217,Kalchini,West Bengal,26.7,89.45,4.0
8588,735219,Lataguri,West Bengal,26.6611,89.3333,0.0
8589,735220,Madarihat,West Bengal,26.9,88.9167,0.0
8590,735221,Mal H O,West Bengal,26.9,88.9167,0.0
8591,735222,Manabari,West Bengal,26.9,88.9167,0.0
8592,735223,Matehi,West Bengal,26.9,88.9167,0.0
8593,735224,Maynaguri,West Bengal,26.9,88.9167,0.0
8594,735225,Nagrakata,West Bengal,26.9,88.9167,4.0
8595,735226,Panabasti,West Bengal,26.9,88.9167,0.0
8596,735227,Raja Bhat Khawa,West Bengal,26.9,88.9167,0.0
8597,735228,Ramjhora,West Bengal,26.9,88.9167,0.0
8598,735229,Sallihat,West Bengal,26.9,88.9167,0.0
8599,735230,Baradighi,West Bengal,26.95,88.7,0.0
8600,735231,Fagu,West Bengal,26.95,88.7,4.0
8601,735233,Nathuahat,West Bengal,26.95,88.7,0.0
8602,735234,Gajaldoba,West Bengal,26.95,88.7,0.0
8603,735235,Jalpesh Mondir,West Bengal,26.95,88.7,0.0
8604,735236,Ranirhat,West Bengal,26.95,88.7,0.0
8605,735238,Rungamatti,West Bengal,26.95,88.7,0.0
8606,735301,Changrabandha,West Bengal,26.4167,88.9333,4.0
8607,735302,Domohani,West Bengal,26.4167,88.9333,0.0
8608,735303,Jamaldah,West Bengal,26.4167,88.9333,0.0
8609,735304,Mekliganj,West Bengal,26.4167,88.9333,0.0
8610,735306,Helapakri,West Bengal,26.4167,88.9333,0.0
8611,735307,Dharampur,West Bengal,26.4167,88.9333,0.0
8612,736101,Durgabari Subhapalli,West Bengal,24.1222,88.8175,0.0
8613,736102,Cooch Behar New Town,West Bengal,24.1222,88.8175,0.0
8614,736121,Alipurduar,West Bengal,24.1222,88.8175,0.0
8615,736122,Alipurduar Court,West Bengal,24.1222,88.8175,0.0
8616,736130,Bakshaduar,West Bengal,24.1222,88.8175,0.0
8617,736131,Bakshirhat,West Bengal,24.1222,88.8175,0.0
8618,736132,Balairhat,West Bengal,24.1222,88.8175,0.0
8619,736133,Baneswar,West Bengal,22.1111,88.1683,4.0
8620,736134,Dewanhat,West Bengal,24.1222,88.8175,0.0
8621,736135,Dinhata,West Bengal,26.1333,89.4667,4.0
8622,736145,Gossanimari,West Bengal,24.1222,88.8175,0.0
8623,736146,Mathabhanga,West Bengal,24.1222,88.8175,0.0
8624,736150,Nigamnagar,West Bengal,24.1222,88.8175,0.0
8625,736156,Nilkuthi,West Bengal,24.1222,88.8175,0.0
8626,736159,Tuanganj,West Bengal,24.1222,88.8175,0.0
8627,736160,Tufanganj New Town,West Bengal,24.1222,88.8175,0.0
8628,736166,Chowdhuri Hat,West Bengal,24.1222,88.8175,0.0
8629,736168,Bamanhat,West Bengal,24.1222,88.8175,0.0
8630,736170,Ghugumari,West Bengal,24.1222,88.8175,0.0
8631,736171,Ghokshadanga,West Bengal,24.1222,88.8175,0.0
8632,736172,Gossairhat Bandar,West Bengal,24.1222,88.8175,0.0
8633,736201,Hatipotha,West Bengal,24.1222,88.8175,0.0
8634,736202,Kamakshyaguri,West Bengal,24.1222,88.8175,0.0
8635,736203,New Lands,West Bengal,24.1222,88.8175,0.0
8636,736204,Mathurabagan,West Bengal,24.1222,88.8175,0.0
8637,736206,Saontalpur,West Bengal,24.1222,88.8175,0.0
8638,736207,Barabisha,West Bengal,24.1222,88.8175,0.0
8639,736208,Salsalabari,West Bengal,24.1222,88.8175,0.0
8640,736257,Renishiganj,West Bengal,24.1222,88.8175,0.0
8641,737101,Gangtok H O,Sikkim,27.3083,88.5583,0.0
8642,737102,Doorali,Sikkim,27.3083,88.5583,0.0
8643,737103,Raj Bhavan,Sikkim,27.3083,88.5583,0.0
8644,737106,Pakyong,Sikkim,27.2333,88.6,4.0
8645,737107,Dikchu,Sikkim,27.3833,88.5167,4.0
8646,737111,Gayzing,Sikkim,27.25,88.15,0.0
8647,737112,Dentam,Sikkim,27.25,88.15,4.0
8648,737113,Pelling,Sikkim,27.25,88.15,0.0
8649,737114,Kaluk Bazar,Sikkim,27.25,88.15,0.0
8650,737116,Magan,Sikkim,27.25,88.15,0.0
8651,737117,Kabi,Sikkim,27.25,88.15,0.0
8652,737118,Phensong,Sikkim,27.25,88.15,0.0
8653,737119,Phodong,Sikkim,27.25,88.15,0.0
8654,737120,Chung Thung,Sikkim,27.1667,88.35,0.0
8655,737121,Nayabazar (Sikkim),Sikkim,27.1667,88.35,0.0
8656,737122,Sombaray,Sikkim,27.1667,88.35,0.0
8657,737126,Namchi,Sikkim,27.1667,88.35,4.0
8658,737127,Chakung,Sikkim,27.1667,88.35,0.0
8659,737128,Mallibazar,Sikkim,27.1667,88.35,0.0
8660,737131,Ranglu Bazar,Sikkim,27.2,88.5611,0.0
8661,737132,Rangpo,Sikkim,27.1833,88.5333,4.0
8662,737133,Rhenock,Sikkim,27.1833,88.65,4.0
8663,737134,Singtam,Sikkim,27.2333,88.5,4.0
8664,737135,Ranipool,Sikkim,27.2,88.5611,0.0
8665,737136,Dain Thong,Sikkim,27.2,88.5611,0.0
8666,737137,Namthung,Sikkim,27.2,88.5611,0.0
8667,737138,Makha,Sikkim,27.2,88.5611,0.0
8668,741101,Nagendra Nagar,West Bengal,13.9463,92.1467,0.0
8669,743440,Metia,West Bengal,22.6944,88.7803,4.0
8670,744101,Port Blair H O,Andaman and Nicobar,11.6667,92.7333,0.0
8671,744102,Haddo,Andaman and Nicobar,11.6833,92.7167,4.0
8672,744103,Jangli Ghat,Andaman and Nicobar,11.6667,92.7333,4.0
8673,744104,Neel Island,Andaman and Nicobar,11.6667,92.7333,0.0
8674,744105,New Secretariate Bldg,Andaman and Nicobar,11.6667,92.7333,0.0
8675,744106,Shadipur,Andaman and Nicobar,11.65,92.75,4.0
8676,744107,Bambooflat,Andaman and Nicobar,11.6667,92.7333,0.0
8677,744201,Betapur,Andaman and Nicobar,12.7167,92.9,4.0
8678,744202,Diglipur,Andaman and Nicobar,13.2667,93.0,4.0
8679,744203,Long Island,Andaman and Nicobar,12.9917,92.95,0.0
8680,744204,Mayabunder,Andaman and Nicobar,12.9917,92.95,0.0
8681,744205,Ranghat,Andaman and Nicobar,12.9917,92.95,0.0
8682,744206,Wimberlygunji,Andaman and Nicobar,12.9917,92.95,0.0
8683,744207,Hut Bay,Andaman and Nicobar,12.9917,92.95,0.0
8684,744208,Bakultala,Andaman and Nicobar,12.9917,92.95,0.0
8685,744209,Kadamtala A & N,Andaman and Nicobar,12.9917,92.95,0.0
8686,744210,Oralkatcha,Andaman and Nicobar,12.9917,92.95,0.0
8687,744211,Havelock,Andaman and Nicobar,12.9917,92.95,0.0
8688,744301,Car Nicobar,Andaman and Nicobar,12.1967,92.82,0.0
8689,744302,Campbell Bay,Andaman and Nicobar,12.1967,92.82,0.0
8690,744303,Nancowrie,Andaman and Nicobar,12.1967,92.82,0.0
8691,744304,Kapanga,Andaman and Nicobar,12.1967,92.82,0.0
8692,751001,A G Office,Orisa,20.8413,85.8176,0.0
8693,751002,Santarpur,Orisa,20.8413,85.8176,0.0
8694,751003,Ganga Nagar,Orisa,20.8413,85.8176,0.0
8695,751004,Veer Surendra Sai Nagar,Orisa,20.8413,85.8176,0.0
8696,751005,Sainik School(Bbr-5),Orisa,20.8413,85.8176,0.0
8697,751007,Madhusudan Nagar,Orisa,20.8413,85.8176,0.0
8698,751008,Rajbhawan (Bbr-8),Orisa,20.8413,85.8176,0.0
8699,751009,Ashoka Nagar,Orisa,20.8413,85.8176,0.0
8700,751010,Gada Gopinathprasad,Orisa,20.8413,85.8176,0.0
8701,751011,C R P Line (Bbr-11) Piri,Orisa,20.8413,85.8176,0.0
8702,751012,Nayapalli (Bbr-12),Orisa,20.8413,85.8176,0.0
8703,751013,Laboratory (Bbr-13),Orisa,20.8413,85.8176,0.0
8704,751014,B J B Nagar,Orisa,20.8413,85.8176,0.0
8705,751031,Patia,Orisa,20.8413,85.8176,0.0
8706,752001,S C S College,Orisa,20.1403,85.5,0.0
8707,752002,Balikhand Chakratirsh,Orisa,20.1403,85.5,0.0
8708,752006,Rajsunakhala,Orisa,20.1403,85.5,0.0
8709,752014,Sakhigopal,Orisa,20.0278,85.65,0.0
8710,752015,Delang,Orisa,20.0833,85.75,4.0
8711,752017,Kanas,Orisa,20.0167,85.65,4.0
8712,752018,Narangarh,Orisa,20.0278,85.65,0.0
8713,752019,Nirakarpur,Orisa,19.9833,85.55,4.0
8714,752020,Jankia,Orisa,20.05,85.5333,4.0
8715,752022,Kalupuraghat,Orisa,20.1833,85.6444,0.0
8716,752023,Tangi,Orisa,20.5667,85.9833,4.0
8717,752024,Chandpur,Orisa,19.9333,85.4167,4.0
8718,752026,Rajranpur,Orisa,20.1833,85.6444,0.0
8719,752028,Nachuni,Orisa,20.1833,85.6444,0.0
8720,752029,Nairi,Orisa,20.1833,85.6444,0.0
8721,752032,Pavikud,Orisa,20.1403,85.5,0.0
8722,752033,Chilika Nuapada,Orisa,20.1403,85.5,0.0
8723,752034,Gangadharpur,Orisa,20.1403,85.5,0.0
8724,752035,Gambharimunda,Orisa,20.1403,85.5,0.0
8725,752037,N T C Chilika,Orisa,20.1403,85.5,0.0
8726,752044,Kalyanpur,Orisa,20.1403,85.5,0.0
8727,752045,Gabakund,Orisa,20.1403,85.5,0.0
8728,752046,Satsankha,Orisa,20.1403,85.5,0.0
8729,752050,Jatani,Orisa,20.1667,85.7,4.0
8730,752054,Janla,Orisa,20.2333,85.7167,4.0
8731,752056,Pallahat (Khurda-2),Orisa,20.2,85.7083,0.0
8732,752058,Garhsanput,Orisa,20.2,85.7083,0.0
8733,752060,Bajpur,Orisa,20.1167,85.6167,4.0
8734,752061,Baghamari,Orisa,20.125,85.3833,0.0
8735,752067,Manikgoda,Orisa,20.125,85.3833,0.0
8736,752068,Itamati,Orisa,20.1333,85.15,4.0
8737,752069,Nayagarh H O,Orisa,20.125,85.3833,0.0
8738,752070,Nayagarh Bazar (Nayagarh2,Orisa,20.1403,85.5,0.0
8739,752079,Mandhatapur,Orisa,20.1403,85.5,0.0
8740,752080,Sarankul,Orisa,20.05,85.0833,4.0
8741,752081,Odagaon,Orisa,20.2,84.9667,0.0
8742,752082,Bahadajhola,Orisa,20.2,84.9667,0.0
8743,752084,Daspalla,Orisa,20.35,84.85,4.0
8744,752085,Gania,Orisa,20.2,84.9667,0.0
8745,752086,Gediapalli,Orisa,20.2,84.9667,0.0
8746,752087,Harekrishnapur,Orisa,20.2,84.9667,0.0
8747,752088,Fategarh,Orisa,20.2,84.9667,0.0
8748,752091,Satpatna,Orisa,20.1403,85.5,0.0
8749,752092,Godipada,Orisa,20.1403,85.5,0.0
8750,752093,Mandhyakhand,Orisa,20.1403,85.5,0.0
8751,752094,Mahipur,Orisa,20.1403,85.5,0.0
8752,752101,Balianta,Orisa,20.2833,85.8833,4.0
8753,752102,Balipantna,Orisa,20.08,86.0533,0.0
8754,752105,Balanga,Orisa,20.05,85.8833,4.0
8755,752106,Nimapara,Orisa,20.0667,86.0167,4.0
8756,752107,Nayahat,Orisa,20.08,86.0533,0.0
8757,752108,Kakatpur,Orisa,20.0167,86.2,4.0
8758,752109,Astrang,Orisa,19.9833,86.2833,4.0
8759,752110,Gop,Orisa,19.9833,86.0167,4.0
8760,752112,Dandamukundpur,Orisa,19.9833,86.0167,0.0
8761,752119,Lataharan,Orisa,19.9833,86.0167,0.0
8762,752201,Haldia,Orisa,21.95,86.35,4.0
8763,753001,Cantonment Road,Orisa,20.8413,85.8176,0.0
8764,753002,Orissa High Court,Orisa,20.8413,85.8176,0.0
8765,753003,Kaliaboda,Orisa,20.8413,85.8176,0.0
8766,753004,Nayabazar (Cuttack-4) Cha,Orisa,20.8413,85.8176,0.0
8767,753006,Institute (Cuttack 6),Orisa,20.8413,85.8176,0.0
8768,753008,Tulsipur (Cuttack-8),Orisa,20.8413,85.8176,0.0
8769,753009,Telenga Bazar (Cuttack-9),Orisa,20.8413,85.8176,0.0
8770,753010,Orissa School Of Eng,Orisa,20.8413,85.8176,0.0
8771,753011,Gopalpur (Cuttack 2),Orisa,20.8413,85.8176,0.0
8772,753012,Chhatra Bazar,Orisa,20.8413,85.8176,0.0
8773,753013,Kalyani Nagar,Orisa,20.8413,85.8176,0.0
8774,753051,Telengapentha,Orisa,20.8413,85.8176,0.0
8775,753052,Sankhatras,Orisa,20.8413,85.8176,0.0
8776,754001,Fulnakhara,Orisa,20.2167,85.7083,0.0
8777,754004,Niali,Orisa,20.15,86.05,4.0
8778,754009,Kalapathar,Orisa,20.2833,85.3667,4.0
8779,754010,Bairoi,Orisa,20.3583,85.575,0.0
8780,754011,Adaspur,Orisa,20.3583,85.575,0.0
8781,754012,Tulosipur (Banki),Orisa,20.3583,85.575,0.0
8782,754013,Nandankanan,Orisa,20.3583,85.575,0.0
